talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
2828,https://www.ted.com/talks/francoise_mouly_the_stories_behind_the_new_yorker_s_iconic_covers,The stories behind The New Yorker's iconic covers,"Meet Françoise Mouly, The New Yorker's art director. For the past 24 years, she's helped decide what appears on the magazine's famous cover, from the black-on-black depiction of the Twin Towers the week after 9/11 to a recent, Russia-influenced riff on the magazine's mascot, Eustace Tilley. In this visual retrospective, Mouly considers how a simple drawing can cut through the torrent of images that we see every day and elegantly capture the feeling (and the sensibility) of a moment in time.",2017-03-08,509,1290615,culture,3362,3.0,1.0,English,97
2797,https://www.ted.com/talks/justin_davidson_why_glass_towers_are_bad_for_city_life_and_what_we_need_instead,Why glass towers are bad for city life -- and what we need instead,"There's a creepy transformation taking over our cities, says architecture critic Justin Davidson. From Houston, Texas to Guangzhou, China, shiny towers of concrete and steel covered with glass are cropping up like an invasive species. Rethink your city's anatomy as Davidson explains how the exteriors of building shape the urban experience -- and what we lose when architects stop using the full range of available materials.",2017-03-08,759,1559868,society,3361,1.0,1.0,English,97
2743,https://www.ted.com/talks/michael_bierut_how_to_design_a_library_that_makes_kids_want_to_read,How to design a library that makes kids want to read ,"When Michael Bierut was tapped to design a logo for public school libraries, he had no idea that he was embarking on a years-long passion project. In this often hilarious talk, he recalls his obsessive quest to bring energy, learning, art and graphics into these magical spaces where school librarians can inspire new generations of readers and thinkers.",2017-03-08,746,1948024,education,3367,3.0,1.0,English,97
2727,https://www.ted.com/talks/giorgia_lupi_how_we_can_find_ourselves_in_data,How we can find ourselves in data,"Giorgia Lupi uses data to tell human stories, adding nuance to numbers. In this charming talk, she shares how we can bring personality to data, visualizing even the mundane details of our daily lives and transforming the abstract and uncountable into something that can be seen, felt and directly reconnected to our lives.",2017-03-08,673,1349048,design,3365,0.0,1.0,English,97
2733,https://www.ted.com/talks/amy_green_a_video_game_to_cope_with_grief,A video game to cope with grief,"When Amy Green's young son was diagnosed with a rare brain tumor, she made up a bedtime story for his siblings to teach them about cancer. What resulted was a video game, ""That Dragon, Cancer,"" which takes players on a journey they can't win. In this beautiful talk about coping with loss, Green brings joy and play to tragedy. ""We made a game that's hard to play,"" she says, ""because the hardest moments of our lives change us more than any goal we could ever accomplish.""",2017-02-15,634,1769825,technology,3257,0.0,1.0,English,97
2718,https://www.ted.com/talks/mona_chalabi_3_ways_to_spot_a_bad_statistic,3 ways to spot a bad statistic,"Sometimes it's hard to know what statistics are worthy of trust. But we shouldn't count out stats altogether ... instead, we should learn to look behind them. In this delightful, hilarious talk, data journalist Mona Chalabi shares handy tips to help question, interpret and truly understand what the numbers are saying.",2017-02-15,705,2094216,society,3254,4.0,1.0,English,97
2734,https://www.ted.com/talks/siamak_hariri_how_do_you_build_a_sacred_space,How do you build a sacred space?,"To design the Bahá'í Temple of South America, architect Siamak Hariri focused on illumination -- from the temple's form, which captures the movement of the sun throughout the day, to the iridescent, luminous stone and glass used to construct it. Join Hariri for a journey through the creative process, as he explores what makes for a sacred experience in a secular world.",2017-03-08,766,1459334,technology,3366,2.0,3.0,English,97
2729,https://www.ted.com/talks/todd_scott_an_intergalactic_guide_to_using_a_defibrillator,An intergalactic guide to using a defibrillator,"If Yoda goes into cardiac arrest, will you know what to do? Artist and first-aid enthusiast Todd Scott breaks down what you need to know about using an automated external defibrillator, or AED -- in this galaxy and ones that are far, far away. Prepare to save the life of a Jedi, Chewbacca (he'll need a quick shave first) or someone else in need with some helpful pointers.",2017-01-26,322,1171688,society,3240,11.0,1.0,English,97
2703,https://www.ted.com/talks/megan_phelps_roper_i_grew_up_in_the_westboro_baptist_church_here_s_why_i_left,I grew up in the Westboro Baptist Church. Here's why I left,"What's it like to grow up within a group of people who exult in demonizing ... everyone else? Megan Phelps-Roper shares details of life inside America's most controversial church and describes how conversations on Twitter were key to her decision to leave it. In this extraordinary talk, she shares her personal experience of extreme polarization, along with some sharp ways we can learn to successfully engage across ideological lines.",2017-02-15,917,10497962,society,3258,1.0,1.0,English,97
2687,https://www.ted.com/talks/lara_setrakian_3_ways_to_fix_a_broken_news_industry,3 ways to fix a broken news industry,"Something is very wrong with the news industry. Trust in the media has hit an all-time low; we're inundated with sensationalist stories, and consistent, high-quality reporting is scarce, says journalist Lara Setrakian. She shares three ways we can fix the news to better inform all of us about the complex issues of our time.",2017-01-26,517,1303171,society,3238,0.0,3.0,English,97
2697,https://www.ted.com/talks/lux_narayan_what_i_learned_from_2_000_obituaries,"What I learned from 2,000 obituaries","Lux Narayan starts his day with scrambled eggs and the question: ""Who died today?"" Why? By analyzing 2,000 New York Times obituaries over a 20-month period, Narayan gleaned, in just a few words, what achievement looks like over a lifetime. Here he shares what those immortalized in print can teach us about a life well lived.",2017-01-26,368,1802320,society,3239,11.0,1.0,English,97
2636,https://www.ted.com/talks/ryan_gravel_how_an_old_loop_of_railroads_is_changing_the_face_of_a_city,How an old loop of railroads is changing the face of a city,"Urban planner Ryan Gravel shares the story of how his hometown of Atlanta, Georgia, rallied to build a massive urban park that will transform an abandoned railroad track into 22 miles of public green space called the Atlanta BeltLine. The places we live aren't inevitable, he says -- and if we want something different, we need to speak up.",2016-10-05,686,907205,design,3077,3.0,2.0,English,97
2608,https://www.ted.com/talks/philippa_neave_the_unexpected_challenges_of_a_country_s_first_election,The unexpected challenges of a country's first election,"How do you teach an entire country how to vote when no one has done it before? It's a huge challenge facing fledgling democracies around the world -- and one of the biggest problems turns out to be a lack of shared language. After all, if you can't describe something, you probably can't understand it. In this eye-opening talk, election expert Philippa Neave shares her experiences from the front lines of democracy -- and her solution to this unique language gap.",2016-09-07,651,915285,global issues,3045,1.0,1.0,English,97
2625,https://www.ted.com/talks/jonathan_haidt_can_a_divided_america_heal,Can a divided America heal?,"How can the US recover after the negative, partisan presidential election of 2016? Social psychologist Jonathan Haidt studies the morals that form the basis of our political choices. In conversation with TED Curator Chris Anderson, he describes the patterns of thinking and historical causes that have led to such sharp divisions in America -- and provides a vision for how the country might move forward.",2016-11-02,1217,2214737,society,278,0.0,0.0,English,97
2587,https://www.ted.com/talks/eric_liu_there_s_no_such_thing_as_not_voting,There's no such thing as not voting,"Many people like to talk about how important voting is, how it's your civic duty and responsibility as an adult. Eric Liu agrees with all that, but he also thinks it's time to bring joy back to the ballot box. The former political speechwriter details how he and his team are fostering the culture around voting in the 2016 US presidential election -- and closes with a powerful analysis of why anyone eligible should show up on Election Day.",2016-09-07,813,1020693,society,2037,1.0,1.0,English,97
2596,https://www.ted.com/talks/sayu_bhojwani_immigrant_voices_make_democracy_stronger,Immigrant voices make democracy stronger,"In politics, representation matters -- and that's why we should elect leaders who reflect their country's diversity and embrace its multicultural tapestry, says Sayu Bhojwani. Through her own story of becoming an American citizen, the immigration scholar reveals how her love and dedication to her country turned into a driving force for political change. ""We have fought to be here,"" she says, calling immigrant voices to action. ""It's our country, too.""",2016-09-07,762,1031497,society,3046,0.0,1.0,English,97
2588,https://www.ted.com/talks/j_d_vance_america_s_forgotten_working_class,America's forgotten working class,"J.D. Vance grew up in a small, poor city in the Rust Belt of southern Ohio, where he had a front-row seat to many of the social ills plaguing America: a heroin epidemic, failing schools, families torn apart by divorce and sometimes violence. In a searching talk that will echo throughout the country's working-class towns, the author details what the loss of the American Dream feels like and raises an important question that everyone from community leaders to policy makers needs to ask: How can we help kids from America's forgotten places break free from hopelessness and live better lives?",2016-09-07,882,2917646,social change,3048,0.0,1.0,English,97
19320,https://www.ted.com/talks/ann_curry_how_to_restore_trust_in_journalism,How to restore trust in Journalism,"Journalism is a noble calling and the credibility of the profession is at stake. Today, there is weaponization of information and it is dividing us.  Ann Curry passionately shares how people are yearning for journalism they can trust. Her Talk powerfully explains that truth leads to trust, which leads to understanding, understanding leads to humanity and humanity can unite us all.   ",2018-04-21,1643,35515,,85698,11.0,21.0,English,265
2671,https://www.ted.com/talks/maurice_conti_the_incredible_inventions_of_intuitive_ai,The incredible inventions of intuitive AI,"What do you get when you give a design tool a digital nervous system? Computers that improve our ability to think and imagine, and robotic systems that come up with (and build) radical new designs for bridges, cars, drones and much more -- all by themselves. Take a tour of the Augmented Age with futurist Maurice Conti and preview a time when robots and humans will work side-by-side to accomplish things neither could do alone.",2016-04-09,923,7200111,technology,2676,11.0,1.0,English,265
17035,https://www.ted.com/talks/baroness_beeban_kidron_why_we_must_protect_the_digital_rights_of_children,Why we must protect the digital rights of children,"On any given day, the rights of millions of children are routinely ignored as they are surveilled, exploited and manipulated by private entities via their digital interactions. Filmmaker and activist Baroness Beeban Kidron makes the case that the rights enshrined by the United Nations Convention on the Rights of the Child should extend to the digital realm. To this end, she lays out the framework of 5rights, the initiative she founded to deliver children's rights online. ",2016-02-11,960,12583,technology,1373,,,English,264
2211,https://www.ted.com/talks/vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about,I was held hostage for 317 days. Here's what I thought about…,"Vincent Cochetel was held hostage for 317 days in 1998, while working for the UN High Commissioner on Refugees in Chechnya. For the first time, he recounts the experience — from what it was like to live in a dark, underground chamber, chained to his bed, to the unexpected conversations he had with his captors. With lyricism and power, he explains why he continues his work today. Since 2000, attacks on humanitarian aid workers have tripled — and he wonders what that rise may signal to the world.",2014-12-11,1187,1210884,global issues,2388,1.0,1.0,English,264
2177,https://www.ted.com/talks/bruce_aylward_humanity_vs_ebola_how_we_could_win_a_terrifying_war,Humanity vs. Ebola. How we could win a terrifying war,"""Ebola threatens everything that makes us human,"" says Bruce Aylward of the World Health Organization. And when the Ebola epidemic exploded in 2014, it caused a worldwide panic. But humanity can beat Ebola -- and Aylward shows four strategies that show how we are succeeding. The fight against Ebola is not yet won, he says, but it can be.",2014-12-11,1151,1223429,health,928,0.0,2.0,English,264
13476,https://www.ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people,What if we replaced politicians with randomly selected people?,"If you think democracy is broken, here's an idea: let's replace politicians with randomly selected people. Author and activist Brett Hennig presents a compelling case for sortition democracy, or random selection of government officials -- a system with roots in ancient Athens that taps into the wisdom of the crowd and entrusts ordinary people with making balanced decisions for the greater good of everyone. Sound crazy? Learn more about how it could work to create a world free of partisan politics.",2017-05-04,571,1736441,society,4026,3.0,1.0,English,178
3583,https://www.ted.com/talks/giulia_enders_the_surprisingly_charming_science_of_your_gut,The surprisingly charming science of your gut,"Ever wonder how we poop? Learn about the gut -- the system where digestion (and a whole lot more) happens -- as doctor and author Giulia Enders takes us inside the complex, fascinating science behind it, including its connection to mental health. It turns out, looking closer at something we might shy away from can leave us feeling more fearless and appreciative of ourselves.",2017-05-04,843,4862628,science,3690,12.0,2.0,English,178
1773,https://www.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness,The dangers of willful blindness,"Gayla Benefield was just doing her job -- until she uncovered an awful secret about her hometown that meant its mortality rate was 80 times higher than anywhere else in the US. But when she tried to tell people about it, she learned an even more shocking truth: People didn't want to know. In a talk that's part history lesson, part call-to-action, Margaret Heffernan demonstrates the danger of willful blindness, and praises ordinary people like Benefield who are willing to speak up.",2013-03-22,878,1916876,culture,1325,0.0,1.0,English,178
18011,https://www.ted.com/talks/stephen_trzeciak_healthcare_s_compassion_crisis_jan_2018,Healthcare's compassion crisis,"Stephen Trzeciak was at the top of his game as a research scientist until an unexpected question from his 12-year-old son transformed his life's work. ""What is the most pressing problem of our time? Do we really know? And what would happen if we actually did?"" In this talk, Trzeciak discusses the erosion of compassion in healthcare, and proposes a new methodology: ""compassionomics.""",2018-04-07,905,84651,science,84954,,,English,259
16827,https://www.ted.com/talks/stephen_trzeciak_want_a_happier_life_be_more_compassionate_jan_2018,Want a happier life? Be more compassionate,"Stephen Trzeciak was at the top of his game as a research scientist until an unexpected question from his 12-year-old son transformed his life's work. ""What is the most pressing problem of our time...do we really know? And what would happen if we actually did?"" In this talk, Trzeciak discusses the erosion of compassion in healthcare and how we can integrate his ""compassionomics"" methodology into our everyday lives to increase happiness and fulfillment.",2018-04-07,917,17834,science,83274,,,English,259
2346,https://www.ted.com/talks/vijay_kumar_the_future_of_flying_robots,The future of flying robots,"At his lab at the University of Pennsylvania, Vijay Kumar and his team have created autonomous aerial robots inspired by honeybees. Their latest breakthrough: Precision Farming, in which swarms of robots map, reconstruct and analyze every plant and piece of fruit in an orchard, providing vital information to farmers that can help improve yields and make water management smarter.",2015-04-12,789,1993629,science,1248,8.0,1.0,English,259
13465,https://www.ted.com/talks/lb_hannahs_what_it_s_like_to_be_a_transgender_dad,What it's like to be a transgender dad,"LB Hannahs candidly shares the experience of parenting as a genderqueer individual -- and what it can teach us about authenticity and advocacy. ""Authenticity doesn't mean 'comfortable.' It means managing and negotiating the discomfort of everyday life,"" Hannahs says.",2017-04-01,824,1397931,society,4025,5.0,3.0,English,301
2334,https://www.ted.com/talks/mac_stone_stunning_photos_of_the_endangered_everglades,Stunning photos of the endangered Everglades,"For centuries, people have viewed swamps and wetlands as obstacles to avoid. But for photographer Mac Stone, who documents the stories of wildlife in Florida's Everglades, the swamp isn't a hindrance — it's a national treasure. Through his stunning photographs, Stone shines a new light on a neglected, ancient and important wilderness. His message: get out and experience it for yourself. ""Just do it — put your feet in the water,"" he says. ""The swamp will change you, I promise.""",2015-03-21,1155,1313206,activism,2671,5.0,1.0,English,301
13316,https://www.ted.com/talks/eric_berridge_why_tech_needs_the_humanities,Why tech needs the humanities,"If you want to build a team of innovative problem-solvers, you should value the humanities just as much as the sciences, says entrepreneur Eric Berridge. He shares why tech companies should look beyond STEM graduates for new hires -- and how people with backgrounds in the arts and humanities can bring creativity and insight to technical workplaces.",2017-12-06,672,1338451,science,3788,6.0,2.0,English,56
12498,https://www.ted.com/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions,How we can teach computers to make sense of our emotions,"How can we make AI that people actually want to interact with? Raphael Arar suggests we start by making art. He shares interactive projects that help AI explore complex ideas like nostalgia, intuition and conversation -- all working towards the goal of making our future technology just as much human as it is artificial.",2017-12-06,680,1313192,technology,3783,0.0,1.0,English,56
11684,https://www.ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water,The wonderful world of life in a drop of water,"""Hold your breath,"" says inventor Tom Zimmerman. ""This is the world without plankton."" These tiny organisms produce two-thirds of our planet's oxygen -- without them, life as we know it wouldn't exist. In this talk and tech demo, Zimmerman and cell engineer Simone Bianco hook up a 3D microscope to a drop of water and take you scuba diving with plankton. Learn more about these mesmerizing creatures and get inspired to protect them against ongoing threats from climate change.",2017-12-06,666,1150313,science,3785,14.0,1.0,English,56
10975,https://www.ted.com/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems,You don't have to be an expert to solve big problems,"Driving in Johannesburg one day, Tapiwa Chiwewe noticed an enormous cloud of air pollution hanging over the city. He was curious and concerned but not an environmental expert -- so he did some research and discovered that nearly 14 percent of all deaths worldwide in 2012 were caused by household and ambient air pollution. With this knowledge and an urge to do something about it, Chiwewe and his colleagues developed a platform that uncovers trends in pollution and helps city planners make better decisions. ""Sometimes just one fresh perspective, one new skill set, can make the conditions right for something remarkable to happen,"" Chiwewe says. ""But you need to be bold enough to try.""",2017-12-06,517,1599801,innovation,3787,2.0,1.0,English,56
9470,https://www.ted.com/talks/the_holladay_brothers_to_the_beat_of_light,To the beat of light,"Musicians Ryan and Hays Holladay blur the boundaries of sight and sound, creating a visual experience where music becomes the performer, rather than the performance with captivating colorful explosions that react to their music's slightest beats and tones.",2016-11-15,305,0,technology,2983,,,English,56
9503,https://www.ted.com/talks/charlene_li_efficient_leadership_in_the_digital_era,Efficient leadership in the digital era,"In business today, the need for innovation and rapid decision-making trumps yesterday's drive for efficiency. How does this influence what it means to be an effective leader? Charlene Li explains that it's less about control and more about empowerment: enabling employees to acquire the information they need, so they can make their own decisions.",2014-09-23,633,134354,innovation,2216,,,English,56
9507,https://www.ted.com/talks/aaron_horowitz_can_a_teddybear_change_how_children_relate_to_their_own_disease,Can a teddybear change how children relate to their own disease?,"Aaron Horowitz wants to empower some of the most vulnerable individuals -- children fighting for their health. In their struggle against disease, he believes play can have significant role. He creates smart toys that give children fun ways to engage with, understand and communicate their health - transforming how they and their families relate to their disease and each other.",2015-10-15,612,0,health,2706,,,English,56
10366,https://www.ted.com/talks/in_q_a_poet_s_plea_to_save_our_planet,A poet's plea to save our planet,"Spoken word artist IN-Q poetically captures the urgency of climate change in his original spoken word poem, ""Movie Stars."" He urges us to take ownership of the Earth and the damage we've committed, and ends with a call to action: ""One little dot is all that we've got,"" says IN-Q. ""We just forgot that none of it's ours; we just forgot that all of it's ours."" ",2017-12-06,297,26479,performance,3794,,,English,56
9504,https://www.ted.com/talks/nir_eyal_what_makes_technology_so_habit_forming,What makes technology so habit-forming?,"About 40% of what you do, day in and day out, is done purely out of habit. Nir Eyal decodes how technology companies -- the masters of ""habit-forming"" products -- design the tech products we can't put down. But it isn't all negative manipulation, he says. It can and should be used for good.",2015-10-15,800,92212,technology,2707,,,English,56
9506,https://www.ted.com/talks/lloyd_treinish_this_weather_forecasting_model_is_actually_accurate,This weather forecasting model is actually accurate,"Lloyd Treinish has his head and his supercomputers in the clouds. On a mission to regain public trust in weather forecasting,Treinish shares how better data modeling can do everything from reduce flight delays to save lives in the face of natural disaster. ",2015-10-15,505,34427,technology,2704,,,English,56
10375,https://www.ted.com/talks/tan_le_how_does_the_brain_work_in_everyday_situations,How does the brain work in everyday situations?,"Brain research is something typically done in a hospital or lab, taking a look at a patient experiencing some sort of brain irregularity. 
Tan Le demonstrates how we can take a different approach to better understand the way the brain works in everyday situations.",2014-09-23,541,70921,technology,734,,,English,56
10368,https://www.ted.com/talks/phil_tetlow_8_steps_to_understanding_information_and_maybe_the_universe,8 steps to understanding information (and maybe the universe),"Join Phil Tetlow on a mind-bending journey to understand how we organize endless data into relevant information. Our minds, he says, use tools like pattern-matching and simplifying to make sense of the world around us. He explores the concept of network theory, detailing how vast amounts of information tend to be delivered through relatively small central hubs. (Example: think about everything on the internet filtered through sites like Google and Facebook). Tetlow suggests, understanding the nature of information and how it connects, might give us a clue as to the nature of life, the universe and why we're even here at all.",2017-12-06,948,10431,data,3781,,,English,56
9501,https://www.ted.com/talks/shoel_perelman_how_a_company_can_nurture_its_internal_rebels,How a company can nurture its internal rebels,"How can an established company maintain a startup mentality? Intrapreneur Shoel Perelman argues that first it must retain its internal rebels. To do so, Perelman suggests a system inspired by online dating that matches rebels from big companies with small companies that need their skills and keeps the entrepreneurial spirit alive in the biggest organizations.",2015-10-15,453,10370,business,2703,,,English,56
10371,https://www.ted.com/talks/tanmay_bakshi_technology_that_tackles_the_teen_suicide_epidemic,Technology that tackles the teen suicide epidemic,"Tanmay Bakshi realized that in order to prevent suicide, we need a better way of detecting patterns. For the last 3 years, Tanmay and his team have been developing an app that can pick up on irregularities in a person's online behavior to build an early warning systems for at-risk teens. His hope is that this app will help get teens in distress the help they need, when they need it most.",2017-12-06,563,88594,data,3793,,,English,56
10363,https://www.ted.com/talks/adam_cutler_can_we_be_friends_with_our_ai,Can we be friends with our AI?,"What if we could form meaningful relationships with AI? IBM designer Adam Cutler argues that we're already doing this -- we name our cars and mourn our iPhones when they break -- but imagine if we could develop a deeper emotional bond with our machines. By interpreting intent through language and pairing it with tone and semantic analysis in real time, Cutler shares a vision of the future where AI can predict what you want based only on the smallest, most human of hints.",2017-12-06,551,0,humanity,3778,,,English,56
9509,https://www.ted.com/talks/jerry_chow_the_future_of_supercomputers_a_quantum_chip_colder_than_outer_space,The future of supercomputers? A quantum chip colder than outer space,"Jerry Chow of IBM's Watson Research Center creates ""qubits,"" the building blocks of quantum computing. Chow taps into the strange world of the smallest particles, where the rules of ordinary reality don't apply and shares how to harness their mind-boggling potential.",2015-10-15,681,37154,technology,2693,,,English,56
10644,https://www.ted.com/talks/mike_sempert_good_morning_young_artist_and_ms_metronome,"""Good Morning Young Artist"" and ""Ms. Metronome""","Bay Bridge artist and songwriter Mike Sempert shows his heart through his music, melding folk with Americana and synth-pop, and exploring elements of electronic, orchestral and chamber music. His soulful performance features a duet with singer/songwriter Sonya Cotton.",2014-09-23,229,0,performance,2217,,,English,56
9512,https://www.ted.com/talks/jared_kleinert_why_millennials_today_hold_more_power_than_ever_before,Why millennials today hold more power than ever before,"Dubbed the millennial whisperer, 19-year-old author and CEO Jared Kleinert has spent thousands of hours studying the millennial mind. Kleinert explains why young people hold more power today than at any other time in history, and explores what sets this group apart.",2015-10-15,472,24423,innovation,2696,,,English,56
9510,https://www.ted.com/talks/eric_mibuari_can_credit_scores_be_determined_by_cellphone_data,Can credit scores be determined by cellphone data?,"70% of African households own cellphones but less than 35% have access to credit. Mining non-traditional forms of credit via available technologies, Eric Mibuari asks if this ""mobile continent"" can use cellphones to access what they need most: loans.",2015-10-15,607,11478,technology,2698,,,English,56
9500,https://www.ted.com/talks/vinith_misra_machines_need_an_algorithm_for_humor_this_is_what_it_looks_like,Machines need an algorithm for humor. This is what it looks like,"Can a computer crack a joke? Can it even have a sense of humor? For computer engineer and aspiring comedian Vinith Misra, this is not just a curiosity. By analyzing data sets in social media, Misra discovers ways to help us connect with each other, and make our often frustrating relationship with machines funnier and friendlier.",2015-10-15,715,0,humor,2695,,,English,56
10364,https://www.ted.com/talks/bruno_michel_how_our_brains_will_keep_up_with_ai,How our brains will keep up with AI,"Since humanity first imagined the reality of intelligent machines, we've been afraid that they'll overpower us one day. Bruno Michel shares a more optimistic view: by investing in our mental fitness -- through studying Latin, doing yoga or even tap dancing -- we can increase our likelihood of staying competitive with sophisticated AI.",2017-12-06,605,0,technology,3792,,,English,56
10370,https://www.ted.com/talks/robin_hauser_can_we_protect_ai_from_our_biases,Can we protect AI from our biases?,"As humans we're inherently biased. Sometimes it's explicit and other times it's unconscious, but as we move forward with technology how do we keep our biases out of the algorithms we create? Documentary filmmaker Robin Hauser argues that we need to have a conversation about how AI should be governed and ask who is responsible for overseeing the ethical standards of these supercomputers. ""We need to figure this out now,"" she says. ""Because once skewed data gets into deep learning machines, it's very difficult to take it out.""",2017-12-06,744,26742,technology,3784,,,English,56
9502,https://www.ted.com/talks/robert_prill_the_microbes_in_our_food_can_save_lives,The microbes in our food can save lives,"Does food talk? And if so, what is it saying? Microbe researcher Robert Prill decodes the messages sent by microorganisms to discover the telltale and potentially deadly signs of contaminated foods. Prill says that by paying closer attention we can save lives and better protect our food supply from adulteration.",2015-10-15,440,0,science,2701,,,English,56
10039,https://www.ted.com/talks/florian_pinel_how_ibm_s_watson_is_redefining_the_future_of_cooking,How IBM's Watson is redefining the future of cooking,"Imagine an original recipe for every meal that takes into consideration dietary restrictions, personal preferences, and what is in your fridge at that moment? Meet Chef Watson, the world's first cognitive cooking application, and its head software engineer: Florian Pinel. Florian explores some of the implications for society once computers catch up with the culinary arts.",2014-09-23,404,13570,computers,2223,,,English,56
10372,https://www.ted.com/talks/the_ferocious_few_san_francisco,"""San Francisco""","A musical duo from the streets of San Francisco bring a healthy dose of rock-n-roll grit to the TED@IBM stage. With a stripped-down performance of ""San Francisco"", they aim to encourage musicians and fans to question boundaries and push limits.",2017-12-06,262,0,performance,3795,,,English,56
